y;message
0;YES rigoman am Why on earth would be for someone who has an economic plan that is basically the same one GW Bush used in when we had surplus 
1;YOU shut up Nazi 
0;dcjohn have you heard some of the white folks down in good ole louisiana speak if you turn your backs you can not tell one from the other it has to do with location and where you are born mostly come to my state also some of sound like our friends from the hills there is no such thing about being ignorant or uneducated just because you have an unusual accent blacks speak in all languages depending on where they are from from the Queen english to french or gullah or islander or spanish blacks are very adaptible where as other groups are closed knit bunch 
0;Lucky Crouchy eh folks All you knockers are just jealous you ain sharing bed with her 
0;If you like your own comment others will follow 
0;Save money and grow your own pesticide free vegetables on your back porch 
1;you re an idiot 
0;Fewer than the number of your mom boyfriends that could actually be your dad 
0;don like reacting to trolls but god absolutejoke is boring 
0;Just like Huff Bochy thinks Theriot player coming from WS is an asset 
1;NBA refs need to get off their high horses Fuckingg scum 
0;muslim Grandma says to her daughter Oh they blow up so fast 
0;You were ever here 
0;Mama Manzo is evil and she MUST be stopped smiley 
1;wonder if you deny on purpose that the only people coming down against social conservatives are homosexuality agenda supporters Billy Well Sherry you ve equated yourself with social conservatives before and it seems like your view is that the rights of homosexuals and their supporters can be disregarded while shrieking about the rights of social conseratives so of course in your mind anyone here who defends gays and their rights is going to seem like homosexual agenda supporters coming down on social conservatives Well Billy you ve equated yourself with people with homosexuality agenda before and it seems like your view is that the rights of social conservatives can be disregarded while shrieking about the rights of gays so of course in your mind anyone here who defends social conservatives and their rights is going to seem like homosexual agenda supporters coming down on homosexual activists 
0;You are just plain wrong 
1;Your moron Go snuggle yourself in potted meat 
0;GM shares are down smiley since the IPO 
0;it won matter what the official count is if paul gets enough votes to go ahead of mitt romney that enormous that could blow romney campaign completely out of the water and that could happen with the people in washington county now aware the whole world is watching 
0;Ten Reasons Why Gay Marriage is Wrong Being gay is not natural Real Americans always reject unnatural things like eyeglasses polyester and air conditioning Gay marriage will encourage people to be gay in the same way that hanging around tall people will make you tall Legalizing gay marriage will open the door to all kinds of crazy behavior People may even wish to marry their pets because dog has legal standing and can sign marriage contract Straight marriage has been around long time and hasn changed at all women are still property blacks still can marry whites and divorce is still illegal Straight marriage will be less meaningful if gay marriage were allowed the sanctity of Britany Spears hour just for fun marriage would be destroyed Straight marriages are valid because they produce children Gay couples infertile couples and old people shouldn be allowed to marry because our orphanages aren full yet and the world needs morechildren Obviously gay parents will raise gay children since straight parents only raise straight children Gay marriage is not supported by religion In theocracy like ours the values of one religion are imposed on the entire country That why we have only one religion in America Children can never succeed without male and female role model at home That why we as society expressly forbid single parents to raise children Gay marriage will change the foundation of society we could never adapt to new social norms Just like we haven adapted to cars the service sector economy or longer life spans 
